username,uri,name,popularity,duration_ms,is_explicit,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Lina,spotify:track:5trvqRdUcKuc0DDgrDksJQ,Debussie,17,150080,False,On The Strength Of All Convinced,2005-08-29,0.47100000000000003,0.285,6,-10.944,1,0.0357,0.841,0.0,0.0819,0.384,140.09
Lina,spotify:track:0HLWvLKQWpFdPhgk6ym58n,Who Says,67,175480,False,Battle Studies,2009-11-13,0.584,0.509,2,-13.109000000000002,1,0.0287,0.267,0.00252,0.36,0.36700000000000005,90.45700000000001
Lina,spotify:track:6atVS7UZBxoyJkkteM62u5,Clarity,59,271426,False,Heavier Things,2003-09-09,0.6659999999999999,0.713,2,-3.551,1,0.0384,0.172,0.032,0.177,0.491,94.71
Lina,spotify:track:1ptE7qQ0Bye8udglbz9UmZ,Clap Your Hands,1,238436,False,We Are Born (ARIA Awards Edition),2010-11-05,0.698,0.868,0,-4.935,1,0.0524,0.0005610000000000001,0.0349,0.359,0.813,120.01100000000001
Lina,spotify:track:5C4MXy953cdZfppoil8X4X,Tightrope - Live From Spotify NYC,17,220733,False,Spotify Sessions,2012-06-19,0.48200000000000004,0.8140000000000001,4,-9.731,1,0.248,0.188,0.0,0.679,0.723,156.38
Lina,spotify:track:46moTNsGydR2SEgHZuRe8R,Daffodils (feat. Kevin Parker),1,298133,False,Daffodils (feat. Kevin Parker),2014-12-23,0.7240000000000001,0.5379999999999999,0,-8.041,1,0.0381,0.0408,0.0139,0.0343,0.282,108.945
Lina,spotify:track:3U1TuSqHIubBA10cVP7Sk6,I Think I'm In Love,74,202666,True,My Garden,2015-01-09,0.632,0.638,7,-6.731,1,0.0505,0.13699999999999998,0.0,0.125,0.574,121.868
Lina,spotify:track:5ufmXqULgMsDIDSkSaXw1E,Our Own House,0,232226,False,Our Own House,2015-01-13,0.588,0.762,8,-4.6610000000000005,1,0.0523,0.00234,0.000218,0.051,0.452,125.77600000000001
Lina,spotify:track:3OIcwEw520Kp2mpDNFpZuG,Lord Pretty Flacko Jodye 2 (LPFJ2),22,126200,False,Lord Pretty Flacko Jodye 2 (LPFJ2),2015-01-07,0.691,0.7559999999999999,1,-3.7969999999999997,1,0.0354,0.0109,0.0,0.0671,0.106,104.061
Lina,spotify:track:2ZZQWecPCMvtj5M9b3bjys,begin again,0,217201,False,begin again,2015-01-13,0.598,0.565,11,-7.763999999999999,0,0.0471,0.0108,0.0471,0.307,0.32799999999999996,92.126
Lina,spotify:track:3pcj5YHe8Qx5ZS1O5a9pmJ,This Boy,32,232146,False,Undiscovered,2006-01-01,0.602,0.517,10,-7.605,1,0.0399,0.486,0.0,0.11699999999999999,0.456,119.198
Lina,spotify:track:08kTO4EW0jb07zNsCNM83w,Chariot,60,239173,False,Chariot - Stripped,2004-07-26,0.281,0.779,7,-5.104,1,0.0514,0.0437,0.0,0.37,0.344,167.172
Lina,spotify:track:3zcmWxxUA7Em7X3IBqZGUo,In Love With a Girl,52,206000,False,Gavin DeGraw,2008-05-06,0.439,0.9059999999999999,3,-4.8,1,0.0439,0.0193,0.0,0.373,0.687,161.905
Lina,spotify:track:6j7hih15xG2cdYwIJnQXsq,Not Over You,71,218520,False,Sweeter,2011-09-16,0.63,0.894,10,-4.592,1,0.0544,0.255,0.0,0.18100000000000002,0.364,142.05100000000002
Lina,spotify:track:2U2AVD0mAW5qSqajTMSu9y,Make a Move,41,197480,False,Make A Move,2013-10-09,0.727,0.892,10,-5.551,1,0.0312,0.06,0.0,0.12,0.611,117.969
Lina,spotify:track:2bbhyUWJ5VjdfI3P4PRLu2,Samson,52,189506,False,Begin to Hope (Special Edition),2006-06-13,0.49,0.193,11,-9.544,1,0.0421,0.862,9.74e-06,0.113,0.184,89.154
Lina,spotify:track:341863z079BT4EFPiSw9DP,The Call,63,187426,False,The Call,2009,0.58,0.10099999999999999,10,-15.661,1,0.0289,0.934,0.000302,0.0768,0.302,91.00299999999999
Lina,spotify:track:7suXfwkW9Cg9fBS3San5T5,Hero,45,209626,False,(500) Days of Summer (Music from the Motion Picture),2009-07-10,0.37200000000000005,0.15,9,-10.954,0,0.0498,0.9570000000000001,0.00115,0.142,0.21100000000000002,209.528
Lina,spotify:track:0N9WhEz6DiBDvBxa6uJCTY,Eet,53,230866,False,Far,2009-06-09,0.665,0.446,1,-11.884,1,0.0439,0.57,0.000669,0.08199999999999999,0.172,141.94
Lina,spotify:track:4fQJu2ltQFLQb8D7apKZNA,Endless Love,40,259000,False,Tuskegee,2012-01-01,0.525,0.507,9,-8.533999999999999,1,0.0263,0.307,5.07e-06,0.0787,0.24,91.069
Lina,spotify:track:4ElMgoPvQeMDrlIl6va7gZ,Summer Is Over feat. Sara Bareilles,0,300573,False,Promising Promises,2012-05-22,0.518,0.6659999999999999,0,-5.306,1,0.0313,0.0382,2.47e-05,0.289,0.253,130.048
Lina,spotify:track:5uNEaSgkkPw6vLCUh3KsdQ,Beautiful Disaster,53,251640,False,Indiana,2007-01-01,0.43200000000000005,0.664,7,-4.662,1,0.0302,0.215,0.0,0.15,0.294,156.216
Lina,spotify:track:1KGU8NoWemAXIgfFoenfzk,I'll Follow You,0,273240,False,Promising Promises,2012-05-22,0.182,0.337,8,-9.527999999999999,1,0.0307,0.909,0.000196,0.113,0.264,178.21599999999998
Lina,spotify:track:1inLD2gewCeiAjKrE9yzH2,Doesn't Mean Goodbye,33,227080,False,Holding My Breath,2013-09-24,0.41700000000000004,0.315,11,-6.79,1,0.0318,0.877,0.0,0.0974,0.28800000000000003,135.392
Lina,spotify:track:1Jc3tGa11ITNgph0yewlqn,War of My Life,50,255120,False,Battle Studies,2009-11-13,0.763,0.428,6,-13.485999999999999,0,0.032,0.354,0.0889,0.106,0.474,117.93799999999999
Lina,spotify:track:4LloVtxNZpeh7q7xdi1DQc,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",75,263573,False,Where the Light Is: John Mayer Live In Los Angeles,2008,0.315,0.29600000000000004,5,-13.262,1,0.0317,0.7709999999999999,0.0,0.7020000000000001,0.436,172.638
Lina,spotify:track:7cpCU3Denug5NGZsSpQl8v,XO,74,213626,False,XO,2014-05-27,0.431,0.377,2,-9.753,1,0.0288,0.7490000000000001,0.0,0.21100000000000002,0.353,173.67
Lina,spotify:track:4gs07VlJST4bdxGbBsXVue,Heartbreak Warfare,66,269720,False,Battle Studies,2009-11-13,0.624,0.5539999999999999,2,-8.113,1,0.0225,0.191,0.00131,0.299,0.311,97.031
Lina,spotify:track:7hR5toSPEgwFZ78jfHdANM,Half of My Heart,66,250373,False,Battle Studies,2009-11-13,0.6809999999999999,0.593,5,-9.327,1,0.0251,0.435,0.000117,0.106,0.731,115.05799999999999
Lina,spotify:track:46X8c9qJzpBLYcos3OX0CE,The Zone,62,418506,True,Trilogy,2012-11-13,0.619,0.521,3,-8.092,0,0.0744,0.26,0.000542,0.10099999999999999,0.254,139.886
Lina,spotify:track:5EpP1lwkAnOAKbfAHUNJkI,Iron Sky,48,373133,False,Caustic Love,2014-04-14,0.387,0.626,1,-7.1339999999999995,0,0.0344,0.242,0.0012,0.11,0.316,139.724
Lina,spotify:track:2Io0MxW6atyfMzXLyCh4aV,The Only Night,31,217893,False,"Songs For You, Truths For Me (International Exclusive Bundle)",2008-01-01,0.541,0.8490000000000001,0,-3.784,1,0.0363,0.0965,0.0,0.20800000000000002,0.6859999999999999,120.046
Lina,spotify:track:5rIxo92Hc9q6cgDBV0ju78,Hard Work,16,271613,False,Hard Work,2015-01-06,0.532,0.47600000000000003,0,-5.769,1,0.031,0.778,0.0,0.135,0.293,143.846
Lina,spotify:track:2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),81,225053,False,Title (Deluxe),2015-01-09,0.63,0.53,0,-7.2589999999999995,1,0.0434,0.4,0.0,0.177,0.41700000000000004,108.038
Lina,spotify:track:5P7MbXUShunurTTYAjPZjX,Trustful Hands,40,244921,False,Shake Shook Shaken,2014-09-29,0.8059999999999999,0.479,4,-6.615,1,0.0389,0.39399999999999996,2.18e-06,0.201,0.633,99.022
Lina,spotify:track:2PIvq1pGrUjY007X5y1UpM,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",79,252226,False,"Earned It (Fifty Shades Of Grey) [From The ""Fifty Shades Of Grey"" Soundtrack]",2014-12-23,0.659,0.381,2,-5.922000000000001,0,0.0304,0.385,0.0,0.0972,0.426,119.844
Lina,spotify:track:0PGG2r9vGUgRCkLHW6BdbV,Blue,27,198530,False,Blue,2014-12-08,0.46,0.662,7,-7.224,0,0.0426,0.6609999999999999,0.0142,0.111,0.132,139.959
Lina,spotify:track:3FerxZiiAtj2SHpuHkPNdp,Falling Short,0,209692,False,Falling Short,2014-12-01,0.753,0.292,9,-11.866,0,0.045,0.754,0.0003,0.114,0.106,124.679
Lina,spotify:track:3aWe6p3qrsVjO4HFNih7Vc,Money Can't Buy (Single),29,201986,False,Money Can't Buy (Single),2014-11-25,0.639,0.601,11,-11.05,0,0.0328,0.573,0.825,0.127,0.7559999999999999,100.0
Lina,spotify:track:6IdQwdngrfUKWmB4ucQ4OD,Schemin Up (feat. Drake and P. Reign),28,330886,False,Schemin Up (feat. Drake and P. Reign),2014-12-23,0.76,0.7559999999999999,1,-5.153,1,0.252,0.33399999999999996,0.0,0.0817,0.479,141.822
Lina,spotify:track:5ZwPh4nNgNChn3b5ZAXhzA,Seasons (Waiting On You) [BADBADNOTGOOD Reinterpretation],6,223088,False,Seasons (Waiting On You) [BADBADNOTGOOD Reinterpretation],2014-12-02,0.682,0.556,5,-7.362,0,0.0276,0.0314,0.00396,0.153,0.601,140.03799999999998
Lina,spotify:track:7EW9uZzfHF0akNCtYjkMJ2,Till I Die,0,213480,True,Till I Die,2015-01-07,0.866,0.637,0,-7.023,0,0.09699999999999999,0.0259,0.0,0.19,0.342,110.053
Anand,spotify:track:0ZTLlGCJPlvVwUQKNqaU31,Economy of Freedom,36,295803,False,Safe In The Hands of Love,2018-09-05,0.344,0.56,6,-8.888,0,0.0426,0.00792,0.225,0.16399999999999998,0.11,78.875
Anand,spotify:track:4JHD4Ce3WWAzbcRApwpZBt,Marienbad,0,324813,False,Ekstasis (Expanded),2012-12-11,0.449,0.36700000000000005,11,-9.66,1,0.0476,0.75,0.00023799999999999998,0.106,0.175,107.72399999999999
Anand,spotify:track:5jeQf8gibTkyNoNbtrHebd,11,16,109897,False,Black Is Beautiful,2012,0.722,0.7,7,-5.417000000000001,1,0.0296,0.0149,0.8220000000000001,0.128,0.469,108.245
Anand,spotify:track:35VfLKymw2iZKWnLTvm8Xv,Alien Observer,50,236480,False,A I A: Alien Observer,2011-04-11,0.21,0.08199999999999999,9,-22.605,0,0.0425,0.9940000000000001,0.614,0.278,0.16399999999999998,75.043
Anand,spotify:track:1OStEtFJJ7xMbgQfp5C3j9,Passionfruit,58,274728,False,EP2,2017-11-03,0.606,0.44799999999999995,8,-13.182,0,0.0356,0.604,0.0825,0.111,0.19899999999999998,111.889
Anand,spotify:track:3D3lFL1x5dLuFVVSNcenVI,8,23,158583,False,Black Is Beautiful,2012,0.32899999999999996,0.159,0,-18.634,1,0.0308,0.909,0.847,0.174,0.20199999999999999,91.84200000000001
Anand,spotify:track:0mgEmRImUh3eavQfOizNYx,2,29,133823,False,Black Is Beautiful,2012,0.635,0.465,9,-12.972999999999999,1,0.0243,0.9059999999999999,0.494,0.107,0.853,94.235
Anand,spotify:track:600tA1gbf9oKO29goLQbfe,God Hour (feat. Micachu),32,155779,False,"""BBF"" Hosted By DJ Escrow",2016-04-01,0.797,0.38299999999999995,8,-17.486,1,0.0581,0.0204,0.0505,0.0633,0.647,130.627
Anand,spotify:track:4G2wDx4EztZCPNz4sVHOFF,Meditation (feat. Arca),29,320449,False,"""BBF"" Hosted By DJ Escrow",2016-04-01,0.691,0.507,11,-10.969000000000001,1,0.105,0.0905,0.647,0.127,0.431,132.91299999999998
Anand,spotify:track:6idIUL2E6rk9LlQAvg3eqM,Skywalker,30,213031,True,419 (Remastered),2016-11-26,0.349,0.7979999999999999,7,-2.373,1,0.0547,0.002,2.49e-05,0.34,0.52,136.1
Anand,spotify:track:5gKsCUUeO3wmx2FKqI2rt7,How to Fight (La Petite Mort Edit),29,292000,False,Phoenix: La Petite Mort Édition,2021-02-26,0.16699999999999998,0.122,0,-18.816,1,0.0774,0.583,0.977,0.0949,0.0385,124.212
Anand,spotify:track:6Q3ZjWvNbybtRLZNZx3ltJ,High Tide,43,179686,False,Trinity,2019-10-18,0.504,0.652,1,-7.8839999999999995,1,0.0522,0.00464,0.0115,0.126,0.153,153.025
Anand,spotify:track:3trptNSVKUejHbWwvYoq0Q,Nocturne,38,336666,False,~~~,2019-03-15,0.183,0.135,0,-17.968,1,0.0407,0.9329999999999999,0.945,0.115,0.0399,126.90100000000001
Anand,spotify:track:6X5BpzF5MpGY0EXBi9Ni7m,No harm,36,228100,False,Have fun,2018-03-06,0.6409999999999999,0.44799999999999995,9,-9.692,1,0.193,0.525,0.855,0.158,0.46299999999999997,170.06400000000002
Anand,spotify:track:1438FzaDW0V4T9jys3eRwX,The Last Train's Come and Gone,38,217520,False,Act of Tenderness,2018-02-23,0.19,0.129,7,-17.37,0,0.0373,0.935,0.857,0.11199999999999999,0.10300000000000001,62.675
Anand,spotify:track:6PN8bVP6kjAW6UwqileVWR,Water Music,37,389681,False,Ultraviolet,2018-11-02,0.258,0.40299999999999997,8,-13.751,1,0.037000000000000005,0.8370000000000001,0.945,0.0852,0.0395,99.589
Anand,spotify:track:6VI6LnXQSm7NI7ptuQ7Dl4,Camille,44,304144,False,Because of a Flower,2020-11-13,0.627,0.321,10,-18.837,0,0.0521,0.813,0.914,0.11599999999999999,0.784,169.046
Anand,spotify:track:5MZQmUlYE5kc5Vv7QIKYmR,Spells,39,370707,False,Spells,2018-04-11,0.418,0.451,0,-10.300999999999998,1,0.0287,0.41100000000000003,0.00231,0.147,0.0928,99.859
Anand,spotify:track:75mMC2cnD58FHOrMGmxf6i,Immortality,36,244000,False,~~~,2019-03-15,0.0632,0.0606,0,-21.935,0,0.0419,0.97,0.95,0.121,0.0438,63.523
Anand,spotify:track:2iHvSdltCRLlCVYAjRxLNj,Tom,23,184031,False,Modeselektion Vol. 03 Pt. 1,2014-06-27,0.171,0.185,11,-14.034,1,0.0334,0.405,0.9059999999999999,0.11800000000000001,0.0364,114.339
Anand,spotify:track:4qm8sWdYoXkdhMN8EL9mAL,I'm Clean Now,51,174370,False,Paradise Valley,2016-12-21,0.198,0.0407,2,-25.638,1,0.0385,0.9109999999999999,0.977,0.319,0.034,107.426
Anand,spotify:track:2KQkhr5XYTQkSi8UxYM6JJ,3OHA - Eartheater Rework,0,358186,False,3OHA (Eartheater Rework),2019-10-17,0.127,0.32,11,-12.713,0,0.0317,0.8029999999999999,0.934,0.132,0.0504,95.587
Anand,spotify:track:6wZDaDFXoCYeV7aMLOH0Uz,Caught in a Lie,34,235784,False,I Used to Spend So Much Time Alone,2017-06-02,0.58,0.722,11,-7.0729999999999995,1,0.0311,0.742,0.175,0.196,0.316,120.859
Anand,spotify:track:14qg0bStIzSQVy74nNyuGk,PINK,34,410491,False,Render Another Ugly Method,2018-09-07,0.275,0.946,4,-5.561,0,0.12300000000000001,0.00364,0.8740000000000001,0.10800000000000001,0.223,173.525
Anand,spotify:track:5B4chrLWhupcxEqOQu0aqg,First Weeks,32,384142,False,In Roses,2014-01-28,0.11699999999999999,0.221,0,-13.89,1,0.0343,0.9790000000000001,0.82,0.11,0.0383,185.71099999999998
Anand,spotify:track:6sJlchLIX2krydtTBxsXUU,door to the cosmos,48,374951,False,Void XIV,2017-09-13,0.153,0.0145,5,-28.89,1,0.0435,0.995,0.978,0.0806,0.0335,138.658
Anand,spotify:track:2vLUk3fQD4Bsaii1db5O3j,Agatka (Agatha! You're Being Melodramatic!),39,266853,False,Come In,2019-04-29,0.342,0.632,0,-6.6610000000000005,1,0.0289,0.5539999999999999,0.8170000000000001,0.122,0.168,144.485
Anand,spotify:track:4ujF9uIt1jQGBJRhaPgHf9,Painter of Tygers,22,264309,False,Ghost Forests,2018-11-09,0.366,0.27,7,-14.722999999999999,1,0.0327,0.977,0.938,0.111,0.336,76.793
Anand,spotify:track:20fYwcE5fly6uwvcR9csr5,Ttrabul 2 (see page 42),30,126225,False,"A Quiet Farwell, 2016–2018 (Crater Speak)",2019-04-18,0.264,0.5589999999999999,3,-6.877999999999999,1,0.0419,0.473,0.72,0.213,0.32299999999999995,85.366
Anand,spotify:track:1XJOrr8OTcB1D4u1mUM0vg,Lost At Sea,22,406153,False,One Life,2019-11-01,0.0601,0.449,5,-13.867,1,0.0893,0.10400000000000001,0.845,0.866,0.0372,66.98100000000001
Anand,spotify:track:76gyRfQNzjMsCOoE3KJFmc,Bucciarati,23,236970,False,Bucciarati,2020-08-18,0.8059999999999999,0.428,9,-14.19,0,0.0595,0.813,0.00439,0.111,0.10800000000000001,120.039
Anand,spotify:track:5ZlLTN0dYaKbIiZ3E6JA3I,Motorcycle,15,110320,False,The Original Faces,2015-09-04,0.151,0.6409999999999999,5,-10.234,1,0.0401,0.308,0.977,0.14400000000000002,0.39899999999999997,136.039
Anand,spotify:track:4P5Q5d9PSiRPn692YiTD5d,Penelope Freestyle,41,222531,True,419 (Remastered),2016-11-26,0.722,0.755,11,-2.935,0,0.313,0.145,0.00247,0.111,0.69,173.66400000000002
Anand,spotify:track:6PInkrdWpzFi6c4Ffrzs3q,Baybee,45,225253,False,Everybody Works,2017-03-10,0.624,0.599,11,-7.303,0,0.0314,0.00235,0.0967,0.218,0.657,79.982
Anand,spotify:track:5yT5gTAWIoF97BiI5Ed2h3,Shinzo No Tobira,46,282386,False,Utakata No Hibi,1983,0.718,0.745,5,-11.265,1,0.037000000000000005,0.0299,0.524,0.0918,0.706,109.37899999999999
Anand,spotify:track:0c0Z5agmnSibjIWjdZV6R1,IZ-US,54,177266,False,Come To Daddy,1997-10-06,0.581,0.45899999999999996,3,-14.519,0,0.0314,0.0398,0.8809999999999999,0.151,0.315,119.042
Anand,spotify:track:4q650OiSDQIwccxDFpuuBm,Flim,54,177093,False,Come To Daddy,1997-10-06,0.71,0.7340000000000001,0,-14.932,0,0.052000000000000005,0.511,0.838,0.0701,0.4,147.97899999999998
Anand,spotify:track:2O4bAzoW3U2GPIzpsEVGO9,song of the sleeping forest,36,258253,False,Symbol,2004-10-27,0.8220000000000001,0.7040000000000001,7,-9.968,1,0.048,0.8740000000000001,0.8009999999999999,0.132,0.856,106.57700000000001
Anand,spotify:track:31FiS1jMI38kYfC8ey358W,dlp 1.1,41,3815786,False,The Disintegration Loops (Remastered),2014-09-02,0.28,0.0816,5,-31.701999999999998,1,0.0406,0.973,0.938,0.105,0.0669,95.38
Anand,spotify:track:6iisVF84yFUSmX0kXc9cYk,Pearl’s Girl - Remastered,32,577053,False,Second Toughest In The Infants (Deluxe / Remastered),1996,0.565,0.915,1,-9.109,0,0.0419,0.00202,0.706,0.0652,0.436,140.338
Anand,spotify:track:7DlDsm4ZDGYXiJkNb7YbOd,"The Truth, The Glow, The Fall",31,727554,False,Dead Magic,2018-03-02,0.185,0.478,9,-10.17,1,0.0359,0.39299999999999996,0.187,0.139,0.0372,110.12700000000001
Anand,spotify:track:0MgBSd3GVQQyK4ihtXO6LZ,Nose Grows Some,3,322512,False,Tomorrow's Modern Boxes,2014,0.517,0.636,11,-13.75,0,0.0453,0.0284,0.828,0.405,0.878,102.008
Anand,spotify:track:031TQHn8ICGcAKkOwWvMNG,Die Dinge des Lebens,35,296270,False,The Amateur View,1999-04-30,0.752,0.262,3,-15.673,0,0.0714,0.898,0.922,0.114,0.445,170.141
Anand,spotify:track:5QhpmaNA1hiNKUbojomx6l,Nebula,30,334213,False,Will,2016-05-06,0.0638,0.35,11,-10.45,0,0.0398,0.884,0.9009999999999999,0.12300000000000001,0.0391,61.838
Anand,spotify:track:3SD1uZIMgMlL0CRZNI9VdV,Held,35,381699,False,Mono No Aware,2017-03-17,0.261,0.27699999999999997,4,-22.235,0,0.0816,0.716,0.0808,0.102,0.0672,119.985
Anand,spotify:track:7x1ct7s9fVqkIWwbah9NO1,Water Memory 1,38,448133,False,Water Memory,2017-12-21,0.0657,0.0608,7,-28.669,0,0.0422,0.972,0.963,0.107,0.0699,66.706
Anand,spotify:track:7xcbZmyRu9PA4iKeTe3aKS,0wa,8,156935,False,organ,2019-07-14,0.452,0.301,4,-16.096,0,0.0491,0.688,0.0577,0.10400000000000001,0.317,144.10299999999998
Anand,spotify:track:2xx0FWH2Nb7Cwl65xxIaUy,Claustro,19,341666,False,Tunes 2011-2019,2019-12-06,0.504,0.9740000000000001,1,-6.73,0,0.127,0.0551,0.000495,0.386,0.618,137.149
Anand,spotify:track:1dS0Mt5vf0wqDly1DwfLeZ,Nightmarket,17,445946,False,Tunes 2011-2019,2019-12-06,0.239,0.7879999999999999,5,-12.697000000000001,0,0.38,0.858,0.5589999999999999,0.11800000000000001,0.34299999999999997,99.979
Anand,spotify:track:3pHck24CChlWo2443GaOS3,Two For C,34,316500,False,Tongue,2018-02-09,0.201,0.47200000000000003,10,-10.156,1,0.0408,0.9570000000000001,0.953,0.113,0.205,179.80599999999998
Anand,spotify:track:5QOdy5GeehZ3WAYQZnfW3W,Don't Break My Love,35,370677,False,Nymphs,2015-10-07,0.737,0.5660000000000001,1,-12.585,1,0.142,0.20800000000000002,0.872,0.364,0.145,158.07399999999998
Anand,spotify:track:3zj1krpb1dKwYRTqDThNr4,Mud,44,433687,False,Cenizas,2020-03-27,0.562,0.21100000000000002,1,-16.223,1,0.0296,0.519,0.9259999999999999,0.11199999999999999,0.0316,83.98
Anand,spotify:track:4Tg0ra2NwFahHXiboKtfPW,"Showreel, Pt. 2",25,541427,False,"Showreel, Pt. 2",2017-10-10,0.27399999999999997,0.787,8,-10.634,1,0.0495,0.06,0.6890000000000001,0.133,0.14300000000000002,92.635
Anand,spotify:track:7uMZFFJ40W1Ufe2NuXxK26,Brazil,3,289970,False,Brazil,2017-10-27,0.374,0.316,2,-14.565999999999999,1,0.032,0.863,0.9420000000000001,0.124,0.0374,112.58
Anand,spotify:track:01ufrDfHQt4xlSpqdgbxUz,One Of My Shades,27,234489,False,"""I Could Go Anywhere But Again I Go With You""",2018-01-19,0.585,0.272,7,-7.9479999999999995,1,0.0284,0.841,0.494,0.0821,0.134,76.263
Anand,spotify:track:7szZZdxzhAn8DKTk3kEyma,なぜ?,18,281243,False,Crumbling,2018-12-04,0.44,0.647,0,-11.154000000000002,1,0.0637,0.598,0.779,0.188,0.196,108.74799999999999
Anand,spotify:track:7Ac4s39oPQY5ruGivV7IX7,Song 36,21,258551,False,Betting on an Island,2018-02-26,0.65,0.36,2,-13.937999999999999,1,0.0325,0.89,0.225,0.134,0.387,130.8
Anand,spotify:track:021Uxj35X52xeXHjCZEFNx,Ceiling Gazing,40,489173,False,Perils from the Sea,2013-04-30,0.33899999999999997,0.0679,5,-20.843000000000004,1,0.038,0.883,0.835,0.0976,0.036000000000000004,67.77
Anand,spotify:track:6TzyEjhrZHE2jC2sENvZOg,With an Addict,36,424700,False,2017 - 2019,2020-02-07,0.7170000000000001,0.631,8,-8.595,0,0.135,0.243,0.862,0.126,0.27699999999999997,164.335
Anand,spotify:track:516mSAZ3wVsJHIIu2BAluA,"If You Can't Do It Good, Do It Hard",37,237522,True,2017 - 2019,2020-02-07,0.75,0.7859999999999999,1,-5.059,0,0.0331,0.00248,0.00155,0.489,0.0379,111.181
Anand,spotify:track:4igPel7JdcarDf3bzzofjc,Alarm,35,111977,False,2017 - 2019,2020-02-07,0.669,0.925,2,-5.244,1,0.0369,0.000681,0.632,0.522,0.0968,120.01
Anand,spotify:track:5HHv6hIqQWpGcFySzJZHty,Bouncy House,18,278682,False,Sonic Citadel,2019-10-11,0.0969,0.997,1,-3.505,1,0.19899999999999998,3.69e-05,0.935,0.353,0.317,169.405
Anand,spotify:track:6XVDZoNVGvWhfSoqQhjJZI,Mythological Beauty,51,306760,False,Capacity,2017-06-09,0.629,0.579,10,-8.544,1,0.0255,0.301,0.22,0.11599999999999999,0.475,106.67299999999999
Anand,spotify:track:1CxnzQ5pmOua6owkky7xUD,abyss kiss,33,183040,False,abysskiss,2018-10-05,0.44799999999999995,0.262,3,-12.644,1,0.0278,0.9540000000000001,0.498,0.131,0.254,97.272
Anand,spotify:track:147unUi3ML4lWVCMYhSMrF,cradle,34,197400,False,abysskiss,2018-10-05,0.617,0.29600000000000004,7,-13.913,0,0.0298,0.9690000000000001,0.33899999999999997,0.0824,0.509,134.975
Anand,spotify:track:1XwgsaVrEqkKbK09oo4gra,from,34,218826,False,abysskiss,2018-10-05,0.488,0.27,3,-13.359000000000002,1,0.0304,0.966,0.36200000000000004,0.11199999999999999,0.302,135.179
Anand,spotify:track:3JQss8SAZIIkVo3c8SkCTE,terminal paradise,37,239573,False,abysskiss,2018-10-05,0.337,0.14,5,-14.92,1,0.0332,0.9470000000000001,0.305,0.0997,0.105,131.523
Anand,spotify:track:4awQE2dTQYX5QAZNTaQfTF,Illusions of Shameless Abundance,24,351326,True,Illusions of Shameless Abundance,2020-01-31,0.5539999999999999,0.49700000000000005,7,-15.492,1,0.131,0.0961,0.602,0.498,0.32,113.01100000000001
Anand,spotify:track:7enC3VGSZI3KB8txyUVgru,Gorgeous,44,255721,False,Nothing Great About Britain,2019-05-17,0.48100000000000004,0.62,0,-8.466000000000001,1,0.43799999999999994,0.494,0.0,0.24600000000000002,0.36,91.75299999999999
Anand,spotify:track:0Pbscg9OvoaqlGZln2dkNt,blue and red horses,34,197266,False,abysskiss,2018-10-05,0.622,0.304,4,-10.552,1,0.0284,0.961,0.0039700000000000004,0.105,0.249,110.12799999999999
Anand,spotify:track:1JihwKk6BaWFdyCRxsKE1k,Don Henley In The Park,17,229878,False,Sonic Citadel,2019-10-11,0.358,0.961,0,-6.026,1,0.10400000000000001,0.0465,0.993,0.856,0.134,126.889
Anand,spotify:track:38wakZ93YNvmqkllWLfcYJ,Home To You,42,327198,False,Reward,2019-05-24,0.804,0.5820000000000001,9,-6.068,0,0.0265,0.5920000000000001,0.00118,0.0802,0.8240000000000001,109.041
Anand,spotify:track:3c7CEnNLplZu4C11H6xBkl,Disengaged,42,256826,False,Dragging a Dead Deer Up a Hill,2008,0.157,0.505,2,-19.229,1,0.0905,0.973,0.941,0.10800000000000001,0.133,78.28699999999999
Anand,spotify:track:7smnmEyvR4MtnyqK9eiAjx,Stuck,37,359826,False,Dragging a Dead Deer Up a Hill,2008,0.293,0.147,2,-20.174,1,0.0305,0.9690000000000001,0.946,0.11,0.0347,91.61399999999999
